,long,lat,NAME,FOLDERPATH,SYMBOLID,LatRound4,LongRound4,LatLong4,nearest_block,nearest_road
169,103.85986994341101,1.3441537979402598,BRADDELL ROAD,Layers/Expressway_Sliproad,2,1.3442,103.8599,"1.3442,103.8599",,
170,103.860485231572,1.3442765911556298,BRADDELL ROAD,Layers/Expressway_Sliproad,2,1.3443,103.8605,"1.3443,103.8605",,
171,103.859004907045,1.34716420654895,BRADDELL ROAD,Layers/Expressway_Sliproad,2,1.3472,103.859,"1.3472,103.859",161,BISHAN STREET 13
172,103.73238707028099,1.37811490531559,BRICKLAND ROAD,Layers/Expressway_Sliproad,2,1.3781,103.7324,"1.3781,103.7324",461,CHOA CHU KANG AVENUE 4
173,103.729879228841,1.3764203866098201,BRICKLAND ROAD,Layers/Expressway_Sliproad,2,1.3764,103.7299,"1.3764,103.7299",,
174,103.73238707028099,1.37811490531559,BRICKLAND ROAD,Layers/Expressway_Sliproad,2,1.3781,103.7324,"1.3781,103.7324",461,CHOA CHU KANG AVENUE 4
175,103.90887782186199,1.37261253570324,BUANGKOK EAST DRIVE,Layers/Expressway_Sliproad,2,1.3726,103.9089,"1.3726,103.9089",,
176,103.76342289575001,1.33346165614197,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2,1.3335,103.7634,"1.3335,103.7634",,
177,103.76299320306101,1.33391750742572,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2,1.3339,103.763,"1.3339,103.763",,
178,103.761965373867,1.3344823017042802,BUKIT BATOK EAST AVENUE 3,Layers/Expressway_Sliproad,2,1.3345,103.762,"1.3345,103.762",,
179,103.73662912641599,1.3461164323890802,BUKIT BATOK ROAD,Layers/Expressway_Sliproad,2,1.3461,103.7366,"1.3461,103.7366",305,JURONG EAST STREET 32
180,103.74026053793001,1.3451628213233102,BUKIT BATOK ROAD,Layers/Expressway_Sliproad,2,1.3452,103.7403,"1.3452,103.7403",172,BUKIT BATOK WEST AVENUE 8
181,103.778347735917,1.3716745198352,BUKIT PANJANG ROAD,Layers/Expressway_Sliproad,2,1.3717,103.7783,"1.3717,103.7783",203,PETIR ROAD
182,103.776440432635,1.37770990778124,BUKIT PANJANG ROAD,Layers/Expressway_Sliproad,2,1.3777,103.7764,"1.3777,103.7764",273,BANGKIT ROAD
183,103.792122999129,1.3492966220404399,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3493,103.7921,"1.3493,103.7921",,
184,103.79368723390199,1.3496283662821698,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3496,103.7937,"1.3496,103.7937",,
185,103.778714877442,1.36524180426422,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3652,103.7787,"1.3652,103.7787",,
186,103.779409485377,1.36534931635407,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3653,103.7794,"1.3653,103.7794",,
187,103.775959030777,1.3755477965982101,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3755,103.776,"1.3755,103.776",276,BANGKIT ROAD
188,103.77865982281999,1.3749241089098,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3749,103.7787,"1.3749,103.7787",210,PETIR ROAD
189,103.771653111394,1.39034338729089,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3903,103.7717,"1.3903,103.7717",480A,SEGAR ROAD
190,103.775910984774,1.3908105340835402,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3908,103.7759,"1.3908,103.7759",476A,SEGAR ROAD
191,103.771126880569,1.40962368558484,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4096,103.7711,"1.4096,103.7711",,
192,103.771123839375,1.4100443230280502,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.41,103.7711,"1.41,103.7711",,
193,103.770411068195,1.41011349478937,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4101,103.7704,"1.4101,103.7704",,
194,103.77219280656,1.40992041484343,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4099,103.7722,"1.4099,103.7722",,
195,103.77285576157601,1.40993337642156,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4099,103.7729,"1.4099,103.7729",,
196,103.77221793226101,1.41028536595548,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4103,103.7722,"1.4103,103.7722",,
197,103.770180930224,1.4206934476383897,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4207,103.7702,"1.4207,103.7702",,
198,103.77237408699101,1.4206962516526003,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4207,103.7724,"1.4207,103.7724",,
199,103.775259802335,1.42463166835934,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.4246,103.7753,"1.4246,103.7753",436,WOODLANDS STREET 41
200,103.82071306959999,1.33581061603438,LORNIE HIGHWAY,Layers/Expressway,1,1.3358,103.8207,"1.3358,103.8207",,
201,103.830087570648,1.34068522642971,LORNIE HIGHWAY,Layers/Expressway,1,1.3407,103.8301,"1.3407,103.8301",,
202,103.82071306959999,1.33581061603438,LORNIE HIGHWAY,Layers/Expressway,1,1.3358,103.8207,"1.3358,103.8207",,
203,103.980676494958,1.33907709100369,EAST COAST PARKWAY,Layers/Expressway,1,1.3391,103.9807,"1.3391,103.9807",,
204,103.86163042412,1.28612943087316,EAST COAST PARKWAY,Layers/Expressway,1,1.2861,103.8616,"1.2861,103.8616",,
205,103.87639104616301,1.2964736467778502,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.2965,103.8764,"1.2965,103.8764",,
206,103.87639104616301,1.2964736467778502,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.2965,103.8764,"1.2965,103.8764",,
207,103.90610487061,1.36495228122189,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.365,103.9061,"1.365,103.9061",,
208,103.876150024721,1.2951522403952902,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.2952,103.8762,"1.2952,103.8762",,
209,103.876351861169,1.29485126442294,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.2949,103.8764,"1.2949,103.8764",,
210,103.91805614130399,1.38370827107959,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.3837,103.9181,"1.3837,103.9181",,
211,103.87787179805099,1.2999036043960601,KALLANG PAYA LEBAR EXPRESSWAY,Layers/Expressway,1,1.2999,103.8779,"1.2999,103.8779",,
212,103.775741660211,1.39085422516696,KRANJI EXPRESSWAY,Layers/Expressway,1,1.3909,103.7757,"1.3909,103.7757",476A,SEGAR ROAD
213,103.70326370963899,1.3609066008932098,KRANJI EXPRESSWAY,Layers/Expressway,1,1.3609,103.7033,"1.3609,103.7033",,
214,103.87599787163201,1.2952000992381,MARINA COASTAL EXPRESSWAY,Layers/Expressway,1,1.2952,103.876,"1.2952,103.876",,
215,103.849495890173,1.2730426462245301,MARINA COASTAL EXPRESSWAY,Layers/Expressway,1,1.273,103.8495,"1.273,103.8495",,
216,103.877011150912,1.30723617624527,NICOLL UNDERPASS,Layers/Expressway,1,1.3072,103.877,"1.3072,103.877",,
217,103.666335518178,1.32704531328959,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.327,103.6663,"1.327,103.6663",,
218,103.666335518178,1.32704531328959,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.327,103.6663,"1.327,103.6663",,
219,103.66352597018299,1.32278088319454,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.3228,103.6635,"1.3228,103.6635",,
220,103.66383182383301,1.32285900482277,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.3229,103.6638,"1.3229,103.6638",,
221,103.98116429444,1.33704182212563,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.337,103.9812,"1.337,103.9812",,
222,103.665843723878,1.32611527595675,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.3261,103.6658,"1.3261,103.6658",,
223,103.96672725520901,1.34702840721646,PAN ISLAND EXPRESSWAY,Layers/Expressway,1,1.347,103.9667,"1.347,103.9667",,
224,103.770225386033,1.42053118889385,SELETAR EXPRESSWAY,Layers/Expressway,1,1.4205,103.7702,"1.4205,103.7702",,
225,103.85819117062401,1.3910796769716498,SELETAR EXPRESSWAY,Layers/Expressway,1,1.3911,103.8582,"1.3911,103.8582",,
226,103.86069392831,1.40093610506116,SELETAR EXPRESSWAY,Layers/Expressway,1,1.4009,103.8607,"1.4009,103.8607",,
227,103.85197680783001,1.39697896192873,SELETAR EXPRESSWAY,Layers/Expressway,1,1.397,103.852,"1.397,103.852",,
228,103.820412918928,1.33271257268608,SIME UNDERPASS,Layers/Expressway,1,1.3327,103.8204,"1.3327,103.8204",,
229,103.848395267988,1.3964140161803502,TAMPINES EXPRESSWAY,Layers/Expressway,1,1.3964,103.8484,"1.3964,103.8484",,
230,103.96760621176,1.34615899910175,TAMPINES EXPRESSWAY,Layers/Expressway,1,1.3462,103.9676,"1.3462,103.9676",,
231,103.815114576021,1.33292883855802,ADAM ROAD,Layers/Expressway_Sliproad,2,1.3329,103.8151,"1.3329,103.8151",,
232,103.815114576021,1.33292883855802,ADAM ROAD,Layers/Expressway_Sliproad,2,1.3329,103.8151,"1.3329,103.8151",,
233,103.818835769825,1.3312759355613701,ADAM ROAD,Layers/Expressway_Sliproad,2,1.3313,103.8188,"1.3313,103.8188",,
234,103.81334817607201,1.3337106614503502,ADAM ROAD,Layers/Expressway_Sliproad,2,1.3337,103.8133,"1.3337,103.8133",,
235,103.779407123344,1.4511935844414,ADMIRALTY ROAD WEST,Layers/Expressway_Sliproad,2,1.4512,103.7794,"1.4512,103.7794",,
236,103.88861969412399,1.33271717525622,AIRPORT ROAD,Layers/Expressway_Sliproad,2,1.3327,103.8886,"1.3327,103.8886",19,BALAM ROAD
237,103.898490801388,1.3463202533804899,AIRPORT ROAD,Layers/Expressway_Sliproad,2,1.3463,103.8985,"1.3463,103.8985",,
238,103.80077413477,1.28372083299544,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2,1.2837,103.8008,"1.2837,103.8008",125,BUKIT MERAH LANE 1
239,103.80077413477,1.28372083299544,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2,1.2837,103.8008,"1.2837,103.8008",125,BUKIT MERAH LANE 1
240,103.79761822676599,1.28595318510025,ALEXANDRA ROAD,Layers/Expressway_Sliproad,2,1.286,103.7976,"1.286,103.7976",,
241,103.857417235313,1.3521872126321102,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2,1.3522,103.8574,"1.3522,103.8574",,
242,103.85647452978901,1.3562797272943898,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2,1.3563,103.8565,"1.3563,103.8565",,
243,103.857492107287,1.35464383890625,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2,1.3546,103.8575,"1.3546,103.8575",,
244,103.857335474222,1.3583152276617199,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2,1.3583,103.8573,"1.3583,103.8573",,
245,103.85647452978901,1.3562797272943898,ANG MO KIO AVENUE 1,Layers/Expressway_Sliproad,2,1.3563,103.8565,"1.3563,103.8565",,
246,103.860397439319,1.3662797483108202,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3663,103.8604,"1.3663,103.8604",458,ANG MO KIO AVENUE 10
247,103.860324961979,1.3700079417063702,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.37,103.8603,"1.37,103.8603",564,ANG MO KIO AVENUE 3
248,103.860324961979,1.3700079417063702,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.37,103.8603,"1.37,103.8603",564,ANG MO KIO AVENUE 3
249,103.861339610064,1.3688851410565002,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3689,103.8613,"1.3689,103.8613",564,ANG MO KIO AVENUE 3
250,103.861339610064,1.3688851410565002,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3689,103.8613,"1.3689,103.8613",564,ANG MO KIO AVENUE 3
251,103.85829507723801,1.37581521542438,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3758,103.8583,"1.3758,103.8583",547,ANG MO KIO AVENUE 10
252,103.85730170627701,1.3761808519652599,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3762,103.8573,"1.3762,103.8573",540,ANG MO KIO AVENUE 10
253,103.85808155289301,1.37641060580397,ANG MO KIO AVENUE 3,Layers/Expressway_Sliproad,2,1.3764,103.8581,"1.3764,103.8581",547,ANG MO KIO AVENUE 10
254,103.86127022344401,1.3695103849018702,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3695,103.8613,"1.3695,103.8613",564,ANG MO KIO AVENUE 3
255,103.86209058856501,1.3697568903428798,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3698,103.8621,"1.3698,103.8621",564,ANG MO KIO AVENUE 3
256,103.860104398242,1.37229397245202,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3723,103.8601,"1.3723,103.8601",558,ANG MO KIO AVENUE 10
257,103.861211155004,1.37020723075125,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3702,103.8612,"1.3702,103.8612",564,ANG MO KIO AVENUE 3
258,103.859984039364,1.3729648582749399,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.373,103.86,"1.373,103.86",551,ANG MO KIO AVENUE 10
259,103.857946512829,1.37695024129933,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.377,103.8579,"1.377,103.8579",540,ANG MO KIO AVENUE 10
260,103.857946512829,1.37695024129933,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.377,103.8579,"1.377,103.8579",540,ANG MO KIO AVENUE 10
261,103.817926984784,1.3344096562126102,ADAM UNDERPASS,Layers/Expressway,1,1.3344,103.8179,"1.3344,103.8179",,
262,103.636837171606,1.34742114723194,AYER RAJAH EXPRESSWAY,Layers/Expressway,1,1.3474,103.6368,"1.3474,103.6368",,
263,103.848906694158,1.27300955373324,AYER RAJAH EXPRESSWAY,Layers/Expressway,1,1.273,103.8489,"1.273,103.8489",,
264,103.76842539978,1.43676811989685,BUKIT TIMAH EXPRESSWAY,Layers/Expressway,1,1.4368,103.7684,"1.4368,103.7684",,
265,103.793550354056,1.34813423586079,BUKIT TIMAH EXPRESSWAY,Layers/Expressway,1,1.3481,103.7936,"1.3481,103.7936",,
266,103.858023290224,1.39108702398994,CENTRAL EXPRESSWAY,Layers/Expressway,1,1.3911,103.858,"1.3911,103.858",,
267,103.825083394937,1.27778533659887,CENTRAL EXPRESSWAY,Layers/Expressway,1,1.2778,103.8251,"1.2778,103.8251",138,JALAN BUKIT MERAH
268,103.859051364934,1.37611825705496,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3761,103.8591,"1.3761,103.8591",547,ANG MO KIO AVENUE 10
269,103.859051364934,1.37611825705496,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3761,103.8591,"1.3761,103.8591",547,ANG MO KIO AVENUE 10
270,103.858167591985,1.3794333109102,ANG MO KIO AVENUE 5,Layers/Expressway_Sliproad,2,1.3794,103.8582,"1.3794,103.8582",,
271,103.829993631961,1.2702921927656299,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2703,103.83,"1.2703,103.83",,
272,103.833370650409,1.27263880236625,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2726,103.8334,"1.2726,103.8334",106,SPOTTISWOODE PARK ROAD
273,103.824283697424,1.27786752528892,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2779,103.8243,"1.2779,103.8243",19,TELOK BLANGAH CRESCENT
274,103.82362003320101,1.27766065208099,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2777,103.8236,"1.2777,103.8236",19,TELOK BLANGAH CRESCENT
275,103.823593047591,1.2783346290502,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2783,103.8236,"1.2783,103.8236",18,TELOK BLANGAH CRESCENT
276,103.822927184119,1.27913600228173,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2791,103.8229,"1.2791,103.8229",18,TELOK BLANGAH CRESCENT
277,103.823845642997,1.27896872276827,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.279,103.8238,"1.279,103.8238",107,JALAN BUKIT MERAH
278,103.82366246767,1.2793008528171002,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2793,103.8237,"1.2793,103.8237",107,JALAN BUKIT MERAH
279,103.80188341679,1.28471791365731,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2847,103.8019,"1.2847,103.8019",125,BUKIT MERAH LANE 1
280,103.802100305863,1.2850462712886002,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.285,103.8021,"1.285,103.8021",125,BUKIT MERAH LANE 1
281,103.801322880201,1.2848456065752198,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2848,103.8013,"1.2848,103.8013",125,BUKIT MERAH LANE 1
282,103.792924946354,1.2886346553964299,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2886,103.7929,"1.2886,103.7929",,
283,103.792502721048,1.2886403913366102,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2886,103.7925,"1.2886,103.7925",,
284,103.790288067988,1.29082412931808,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2908,103.7903,"1.2908,103.7903",,
285,103.793463814802,1.2889776361003,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.289,103.7935,"1.289,103.7935",,
286,103.793776471585,1.28999396963065,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.29,103.7938,"1.29,103.7938",,
287,103.792375916253,1.28987890491578,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2899,103.7924,"1.2899,103.7924",,
288,103.78556282397301,1.29295591923058,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.293,103.7856,"1.293,103.7856",,
289,103.78494919781099,1.2929087042303,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2929,103.7849,"1.2929,103.7849",,
290,103.785274642379,1.29325513904145,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2933,103.7853,"1.2933,103.7853",,
291,103.786317995364,1.2952187475472399,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2952,103.7863,"1.2952,103.7863",,
292,103.78571648309999,1.29582903940814,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2958,103.7857,"1.2958,103.7857",,
293,103.785376208671,1.29562215685262,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2956,103.7854,"1.2956,103.7854",,
294,103.771458339741,1.30265864480166,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3027,103.7715,"1.3027,103.7715",611,CLEMENTI WEST STREET 1
295,103.770794203209,1.30222309281393,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3022,103.7708,"1.3022,103.7708",611,CLEMENTI WEST STREET 1
296,103.77100225690701,1.3027702383688702,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3028,103.771,"1.3028,103.771",611,CLEMENTI WEST STREET 1
297,103.77118649761,1.30543453797766,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3054,103.7712,"1.3054,103.7712",611,CLEMENTI WEST STREET 1
298,103.823104668231,1.2783396563126799,LOWER DELTA ROAD,Layers/Expressway_Sliproad,2,1.2783,103.8231,"1.2783,103.8231",18,TELOK BLANGAH CRESCENT
299,103.823104668231,1.2783396563126799,LOWER DELTA ROAD,Layers/Expressway_Sliproad,2,1.2783,103.8231,"1.2783,103.8231",18,TELOK BLANGAH CRESCENT
300,103.81999131341499,1.27903485890775,LOWER DELTA ROAD,Layers/Expressway_Sliproad,2,1.279,103.82,"1.279,103.82",5,TELOK BLANGAH CRESCENT
301,103.82593727731701,1.27786721770536,LOWER DELTA ROAD,Layers/Expressway_Sliproad,2,1.2779,103.8259,"1.2779,103.8259",138,JALAN BUKIT MERAH
302,103.960424776929,1.3606247416549502,LOYANG AVENUE,Layers/Expressway_Sliproad,2,1.3606,103.9604,"1.3606,103.9604",497L,TAMPINES STREET 45
303,103.961732294858,1.3599497004465901,LOYANG AVENUE,Layers/Expressway_Sliproad,2,1.3599,103.9617,"1.3599,103.9617",368,TAMPINES STREET 34
304,103.807074471684,1.4113958786201701,MANDAI AVENUE,Layers/Expressway_Sliproad,2,1.4114,103.8071,"1.4114,103.8071",,
305,103.772578786716,1.40633962312684,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4063,103.7726,"1.4063,103.7726",,
306,103.77231004541001,1.40935027465276,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4094,103.7723,"1.4094,103.7723",,
307,103.77231004541001,1.40935027465276,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4094,103.7723,"1.4094,103.7723",,
308,103.77118483111401,1.41064352061299,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4106,103.7712,"1.4106,103.7712",,
309,103.77118483111401,1.41064352061299,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4106,103.7712,"1.4106,103.7712",,
310,103.771339875333,1.41276127172098,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4128,103.7713,"1.4128,103.7713",,
311,103.800983149992,1.41631121129064,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4163,103.801,"1.4163,103.801",,
312,103.800983149992,1.41631121129064,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4163,103.801,"1.4163,103.801",,
313,103.800728564617,1.41882859921852,MANDAI ROAD,Layers/Expressway_Sliproad,2,1.4188,103.8007,"1.4188,103.8007",,
314,103.84952074057199,1.27513824957559,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2751,103.8495,"1.2751,103.8495",,
315,103.84641480208599,1.27237076404147,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2724,103.8464,"1.2724,103.8464",,
316,103.868484539316,1.27604015955819,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.276,103.8685,"1.276,103.8685",,
317,103.876331804841,1.29597355226896,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.296,103.8763,"1.296,103.8763",,
318,103.878957741847,1.2956140021413798,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2956,103.879,"1.2956,103.879",,
319,103.879078995132,1.2959298492579,MARINA COASTAL EXPRESSWAY,Layers/Expressway_Sliproad,2,1.2959,103.8791,"1.2959,103.8791",,
320,103.921647211879,1.30475359180235,MARINE VISTA,Layers/Expressway_Sliproad,2,1.3048,103.9216,"1.3048,103.9216",,
321,103.840968796091,1.28772845637539,MERCHANT ROAD,Layers/Expressway_Sliproad,2,1.2877,103.841,"1.2877,103.841",54,CHIN SWEE ROAD
322,103.852478318969,1.3190778641913,MOULMEIN ROAD,Layers/Expressway_Sliproad,2,1.3191,103.8525,"1.3191,103.8525",104,WHAMPOA DRIVE
323,103.85122513738001,1.3190494656742,MOULMEIN ROAD,Layers/Expressway_Sliproad,2,1.319,103.8512,"1.319,103.8512",69,MOULMEIN ROAD
324,103.85122513738001,1.3190494656742,MOULMEIN ROAD,Layers/Expressway_Sliproad,2,1.319,103.8512,"1.319,103.8512",69,MOULMEIN ROAD
325,103.825386524381,1.32717952681524,MOUNT PLEASANT ROAD,Layers/Expressway_Sliproad,2,1.3272,103.8254,"1.3272,103.8254",,
326,103.830602379953,1.3266114099687198,MOUNT PLEASANT ROAD,Layers/Expressway_Sliproad,2,1.3266,103.8306,"1.3266,103.8306",,
327,103.875778701563,1.30915864310197,NICOLL HIGHWAY,Layers/Expressway_Sliproad,2,1.3092,103.8758,"1.3092,103.8758",,
328,103.87214056762501,1.3065780222473102,NICOLL UNDERPASS,Layers/Expressway_Sliproad,2,1.3066,103.8721,"1.3066,103.8721",,
329,103.79234485365801,1.28909406421616,NORMANTON PARK,Layers/Expressway_Sliproad,2,1.2891,103.7923,"1.2891,103.7923",,
330,103.78503778915301,1.29525898924817,NORTH BUONA VISTA ROAD,Layers/Expressway_Sliproad,2,1.2953,103.785,"1.2953,103.785",,
331,103.787668794311,1.29278790016114,NORTH BUONA VISTA ROAD,Layers/Expressway_Sliproad,2,1.2928,103.7877,"1.2928,103.7877",,
332,103.865577623402,1.29435071300154,OPHIR ROAD,Layers/Expressway_Sliproad,2,1.2944,103.8656,"1.2944,103.8656",,
333,103.833797170754,1.28236371189103,OUTRAM ROAD,Layers/Expressway_Sliproad,2,1.2824,103.8338,"1.2824,103.8338",82,TIONG POH ROAD
334,103.87613731608299,1.3087061119707701,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3087,103.8761,"1.3087,103.8761",,
335,103.86911238063601,1.32721785038637,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3272,103.8691,"1.3272,103.8691",,
336,103.876542386299,1.3196026926608702,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3196,103.8765,"1.3196,103.8765",40,SIMS DRIVE
337,103.890173842801,1.3230936768143897,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3231,103.8902,"1.3231,103.8902",83B,CIRCUIT ROAD
338,103.891169361072,1.3218102876416498,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3218,103.8912,"1.3218,103.8912",83,CIRCUIT ROAD
339,103.890173842801,1.3230936768143897,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3231,103.8902,"1.3231,103.8902",83B,CIRCUIT ROAD
340,103.890682274978,1.32444308672123,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3244,103.8907,"1.3244,103.8907",82,CIRCUIT ROAD
341,103.66411967657801,1.32257000900929,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3226,103.6641,"1.3226,103.6641",,
342,103.891640187429,1.32274376306777,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3227,103.8916,"1.3227,103.8916",83,CIRCUIT ROAD
343,103.875335638986,1.32064947909293,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3206,103.8753,"1.3206,103.8753",39,UPPER BOON KENG ROAD
344,103.87292763240801,1.3237653120539299,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3238,103.8729,"1.3238,103.8729",94,GEYLANG BAHRU
345,103.872177716828,1.3248564767378601,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3249,103.8722,"1.3249,103.8722",95,GEYLANG BAHRU
346,103.90483314125099,1.32644827376599,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3264,103.9048,"1.3264,103.9048",329,UBI AVENUE 1
347,103.87177015063,1.32525028228865,PAN ISLAND EXPRESSWAY,Layers/Expressway_Sliproad,2,1.3253,103.8718,"1.3253,103.8718",97,GEYLANG BAHRU
