,lat,long,NAME,FOLDERPATH,SYMBOLID
57,103.771333641144,1.30710993514361,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
58,103.770239566336,1.30568481241672,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
59,103.76615773844,1.30775069238798,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
60,103.764416861284,1.30720915237526,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
61,103.765542796641,1.30860263376696,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
62,103.766330942559,1.30832011635112,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
63,103.766796034608,1.30990907577142,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
64,103.765525281789,1.30935217658812,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
65,103.76178999878,1.31269728114762,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
66,103.760566874354,1.31291558260944,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
67,103.756799456223,1.31830035309945,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
68,103.760950920722,1.3141235102897,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
69,103.761318326362,1.31633151205373,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
70,103.759664551359,1.31546870115148,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
71,103.666552470427,1.32156296911427,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
72,103.705260884707,1.32212985012043,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
73,103.699080615015,1.32222230098208,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
74,103.746340912164,1.32284767134443,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
75,103.675976758885,1.32275911274451,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
76,103.715386000753,1.32235602327522,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
77,103.682819073227,1.32247625584905,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
78,103.691108560611,1.32295153591155,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
79,103.745751480002,1.32225661180356,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
80,103.74577078924,1.32286463330476,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
81,103.663543394885,1.32241013813026,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
82,103.663733703676,1.32361870985737,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
83,103.74609106658,1.32373563269853,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
84,103.745717221274,1.32452535039551,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
85,103.723838044816,1.32473081337893,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
86,103.745163518834,1.32391187822944,AYER RAJAH EXPRESSWAY,Layers/Expressway_Sliproad,2
87,103.771539738619,1.42324051004995,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
88,103.768703234801,1.43061118055872,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
89,103.767640455122,1.43062350831205,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
90,103.768930512148,1.43135825704316,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
91,103.76827482114,1.43994541561293,BUKIT TIMAH EXPRESSWAY,Layers/Expressway_Sliproad,2
92,103.844197064027,1.31106389498738,BUKIT TIMAH ROAD,Layers/Expressway_Sliproad,2
93,103.844197064027,1.31106389498738,BUKIT TIMAH ROAD,Layers/Expressway_Sliproad,2
94,103.844836710073,1.31294744502532,BUKIT TIMAH ROAD,Layers/Expressway_Sliproad,2
95,103.775630294559,1.33576682330263,BUKIT TIMAH ROAD,Layers/Expressway_Sliproad,2
96,103.840595956392,1.30722048009391,CAIRNHILL CIRCLE,Layers/Expressway_Sliproad,2
97,103.8290357139,1.27907078171815,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
98,103.829661298879,1.27865635203036,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
99,103.829579844575,1.27933042213651,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
100,103.8355864789,1.28358456379036,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
101,103.837163225012,1.2843396306409,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
102,103.843059098186,1.28771319257669,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
103,103.843120830747,1.28962812978621,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
104,103.842339849837,1.29058822270417,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
105,103.842641175066,1.28989414419099,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
106,103.84280419688,1.30135759261724,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
107,103.843222734197,1.30095341138865,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
108,103.842961577651,1.30173443539481,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
109,103.839475838086,1.30623756432704,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
110,103.844989782656,1.31162473407413,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
111,103.851016335568,1.31905650765463,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
112,103.85425247165,1.31896855283548,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
113,103.853655609092,1.31913047886885,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
114,103.85080918186,1.31934437742985,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
115,103.851066470614,1.31935994242606,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
116,103.853773172908,1.31846940364943,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
117,103.862631680439,1.33003012715838,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
118,103.862015174904,1.33148884177063,CENTRAL EXPRESSWAY,Layers/Expressway_Sliproad,2
